Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2001","2001","100 g/An","2422","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2002","2002","100 g/An","2430","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2003","2003","100 g/An","2438","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2004","2004","100 g/An","2544","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2005","2005","100 g/An","2476","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2006","2006","100 g/An","2417","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2007","2007","100 g/An","2448","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2008","2008","100 g/An","2415","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2009","2009","100 g/An","2309","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2010","2010","100 g/An","2316","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2011","2011","100 g/An","2314","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2012","2012","100 g/An","2275","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2013","2013","100 g/An","2304","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2014","2014","100 g/An","2341","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2015","2015","100 g/An","2441","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2016","2016","100 g/An","2405","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2017","2017","100 g/An","2415","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2018","2018","100 g/An","2445","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2019","2019","100 g/An","2492","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2020","2020","100 g/An","2486","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2021","2021","100 g/An","2475","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2000","2000","kg/ha","2793.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2001","2001","kg/ha","2645.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2002","2002","kg/ha","2918.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2003","2003","kg/ha","2643.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2004","2004","kg/ha","2965.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2005","2005","kg/ha","2114","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2006","2006","kg/ha","3209","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2007","2007","kg/ha","3415.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2008","2008","kg/ha","3589.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2009","2009","kg/ha","3289.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2010","2010","kg/ha","3351.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2011","2011","kg/ha","4088.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2012","2012","kg/ha","4091.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2013","2013","kg/ha","4336.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2014","2014","kg/ha","4416","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2015","2015","kg/ha","4606.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2016","2016","kg/ha","4422.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2017","2017","kg/ha","4759.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2018","2018","kg/ha","4809","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2019","2019","kg/ha","5176.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2020","2020","kg/ha","4881.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1717","Cereals, primary","2021","2021","kg/ha","5379.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2000","2000","100 mg/An","241605","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2001","2001","100 mg/An","251395","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2002","2002","100 mg/An","266377","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2003","2003","100 mg/An","238048","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2004","2004","100 mg/An","249329","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2005","2005","100 mg/An","223906","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2006","2006","100 mg/An","217529","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2007","2007","100 mg/An","203560","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2008","2008","100 mg/An","201755","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2009","2009","100 mg/An","202640","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2010","2010","100 mg/An","202732","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2011","2011","100 mg/An","201300","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2012","2012","100 mg/An","195223","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2013","2013","100 mg/An","201622","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2014","2014","100 mg/An","203720","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2015","2015","100 mg/An","221765","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2016","2016","100 mg/An","236385","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2017","2017","100 mg/An","181783","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2018","2018","100 mg/An","194882","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2019","2019","100 mg/An","196747","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2020","2020","100 mg/An","198931","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5410","Yield","F1783","Eggs Primary","2021","2021","100 mg/An","195226","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2000","2000","kg/ha","5599","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2001","2001","kg/ha","5887","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2002","2002","kg/ha","5966.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2003","2003","kg/ha","6058.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2004","2004","kg/ha","6412.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2005","2005","kg/ha","6087.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2006","2006","kg/ha","6549.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2007","2007","kg/ha","5851.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2008","2008","kg/ha","5899.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2009","2009","kg/ha","6560.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2010","2010","kg/ha","6964.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2011","2011","kg/ha","6786.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2012","2012","kg/ha","6422.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2013","2013","kg/ha","7059.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2014","2014","kg/ha","7351.6","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2015","2015","kg/ha","7604.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2016","2016","kg/ha","6902.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2017","2017","kg/ha","7895.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2018","2018","kg/ha","7474.5","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2019","2019","kg/ha","8352.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2020","2020","kg/ha","7805.1","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1738","Fruit Primary","2021","2021","kg/ha","9190.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2000","2000","0.1 g/An","15422","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2001","2001","0.1 g/An","16205","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2002","2002","0.1 g/An","16199","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2003","2003","0.1 g/An","15985","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2004","2004","0.1 g/An","15902","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2005","2005","0.1 g/An","16214","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2006","2006","0.1 g/An","16424","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2007","2007","0.1 g/An","16520","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2008","2008","0.1 g/An","16276","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2009","2009","0.1 g/An","16641","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2010","2010","0.1 g/An","17141","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2011","2011","0.1 g/An","16860","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2012","2012","0.1 g/An","17171","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2013","2013","0.1 g/An","17218","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2014","2014","0.1 g/An","17095","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2015","2015","0.1 g/An","17036","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2016","2016","0.1 g/An","17368","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2017","2017","0.1 g/An","17722","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2018","2018","0.1 g/An","16405","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2019","2019","0.1 g/An","16521","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2020","2020","0.1 g/An","16897","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2021","2021","0.1 g/An","16737","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2000","2000","100 g/An","23440","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2001","2001","100 g/An","23542","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2002","2002","100 g/An","25595","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2003","2003","100 g/An","24085","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2004","2004","100 g/An","24315","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2005","2005","100 g/An","24974","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2006","2006","100 g/An","25215","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2007","2007","100 g/An","26090","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2008","2008","100 g/An","27687","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2009","2009","100 g/An","28928","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2010","2010","100 g/An","29021","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2011","2011","100 g/An","29951","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2012","2012","100 g/An","32089","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2013","2013","100 g/An","31361","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2014","2014","100 g/An","33376","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2015","2015","100 g/An","35398","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2016","2016","100 g/An","32563","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2017","2017","100 g/An","33031","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2018","2018","100 g/An","25438","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2019","2019","100 g/An","27025","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2020","2020","100 g/An","25652","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5420","Yield","F1780","Milk, Total","2021","2021","100 g/An","26683","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2000","2000","100 g/An","196","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2001","2001","100 g/An","192","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2002","2002","100 g/An","199","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2003","2003","100 g/An","195","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2004","2004","100 g/An","197","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2005","2005","100 g/An","194","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2006","2006","100 g/An","200","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2007","2007","100 g/An","192","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2008","2008","100 g/An","184","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2009","2009","100 g/An","181","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2010","2010","100 g/An","179","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2011","2011","100 g/An","185","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2012","2012","100 g/An","191","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2013","2013","100 g/An","194","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2014","2014","100 g/An","110","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2015","2015","100 g/An","187","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2016","2016","100 g/An","195","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2017","2017","100 g/An","190","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2018","2018","100 g/An","114","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2019","2019","100 g/An","116","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2020","2020","100 g/An","114","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2021","2021","100 g/An","116","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2000","2000","kg/ha","28174.3","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2001","2001","kg/ha","28766","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2002","2002","kg/ha","28294.2","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2003","2003","kg/ha","28620.4","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2004","2004","kg/ha","31975.4","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2005","2005","kg/ha","30832.2","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2006","2006","kg/ha","28842.6","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2007","2007","kg/ha","31301.3","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2008","2008","kg/ha","30406.4","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2009","2009","kg/ha","32096.6","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2010","2010","kg/ha","33497.4","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2011","2011","kg/ha","42772.4","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2012","2012","kg/ha","44674","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2013","2013","kg/ha","40202","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2014","2014","kg/ha","42872.7","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2015","2015","kg/ha","51400.8","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2016","2016","kg/ha","47279.5","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2017","2017","kg/ha","47471.2","E","Estimated value",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2018","2018","kg/ha","48512.3","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2019","2019","kg/ha","53280.9","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2020","2020","kg/ha","46506.2","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5412","Yield","F1735","Vegetables Primary","2021","2021","kg/ha","50611.7","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2000","2000","kg/ha","2148.8","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2001","2001","kg/ha","3003.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2002","2002","kg/ha","2110.8","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2003","2003","kg/ha","1704.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2004","2004","kg/ha","3412.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2005","2005","kg/ha","2288.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2006","2006","kg/ha","2367.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2007","2007","kg/ha","1568.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2008","2008","kg/ha","3127.5","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2009","2009","kg/ha","2295.7","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2010","2010","kg/ha","2568.2","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2011","2011","kg/ha","3172.7","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2012","2012","kg/ha","2329.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2013","2013","kg/ha","3118.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2014","2014","kg/ha","3343.8","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2015","2015","kg/ha","3470.8","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2016","2016","kg/ha","3778.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2017","2017","kg/ha","4190.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2018","2018","kg/ha","4417.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2019","2019","kg/ha","4188","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2020","2020","kg/ha","2581.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0115","Barley","2021","2021","kg/ha","4408.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","01510","Potatoes","2000","2000","kg/ha","12327.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","01510","Potatoes","2001","2001","kg/ha","14476.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","01510","Potatoes","2002","2002","kg/ha","14440.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","01510","Potatoes","2003","2003","kg/ha","14003.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","01510","Potatoes","2004","2004","kg/ha","16654","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","01510","Potatoes","2005","2005","kg/ha","13103.5","A","Official figure",""
