Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","13.54","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","13.53","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","14.13","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","13.51","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","14.85","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","16.51","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","15.31","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","15.57","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","26","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","30.15","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","29.75","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","28.59","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","26.28","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","28.34","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","27.16","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","29.02","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","17.5","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","16.83","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","17.02","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","17.21","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","16.78","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","17.64","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","18.47","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","20.95","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","21.62","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","18.93","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","20.16","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","23.5","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","22.44","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","470","Malta","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","19.72","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","984.51","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","981.75","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","935.04","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","993.51","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","1000.54","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","1002.05","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","1030.73","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","1043.36","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","904.82","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","873.41","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","865.17","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","828.12","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","835.36","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","748.36","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","775.77","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","826.62","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","829.41","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","844.2","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","855.84","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","829.94","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","777.44","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","528","Netherlands (Kingdom of the)","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","841.98","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","2994.19","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","3060.94","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","3036.47","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","2812.23","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","4471.73","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","4558.79","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","4409.02","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","4466.73","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","4291.45","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","4114.3","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","4059.45","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","4038.09","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","3939.53","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","3811.11","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","3786.56","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","3839.91","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","3751.76","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","3733.86","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","3646.75","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","3525.11","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","3551.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","616","Poland","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","3411.15","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","1515.92","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","1586.29","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","1553.79","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","1551.57","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","1509.17","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","1487.51","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","1478.37","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","1488.57","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","1345.23","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","1274.52","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","1247.38","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","1167.71","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","1168.6","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","1124.7","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","1040.22","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","980.9","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","951.67","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","971.63","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","977.28","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","955.85","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","887.33","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","620","Portugal","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","815.76","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","6246.27","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","6077.67","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","4890.12","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","4755.2","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","4342.49","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","4202.83","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","4095.67","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","3964.56","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","3754.23","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","3676.53","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","3819.33","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","3591.5","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","3691.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","3638.11","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","3560.83","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","3315.66","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","3081.36","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","3122.45","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","3122.92","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","3013.52","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","2881.38","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","642","Romania","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","2539.97","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","452.49","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","441.02","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","441.43","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","433.2","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","407.02","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","404.82","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","412.04","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","410.57","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","357.56","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","703","Slovakia","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","346.8","E","Estimated value","Modelled FAO"
